Departure,Return,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-01-30 22:00,2023-01-30 22:00,FALSE,0310 Jervis & Robson,0040 Cardero & Davie,30 Day Pass,0,249,3,3,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0084 Beach & Broughton,0108 1st & Chestnut,Pay Per Ride,2031,430,4,6,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0212 Union & Dunlevy,0221 Glen & Union,365 Day Pass Standard,1112,306,3,5,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0001 10th & Cambie,0202 14th & Oak,365 Day Pass Standard,1388,589,2,1,0,0
2023-01-30 22:00,2023-01-30 22:00,TRUE,0198 5th & Main,0274 Victoria & 10th,30 Day Pass,2994,770,0,3,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0055 Keefer & Columbia,0193 Science World,365 Day Pass Plus,722,198,3,5,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0081 7th & Heather,0010 Stamps Landing,365 Day Pass Standard,659,247,3,5,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0028 Davie & Beach,0055 Keefer & Columbia,Community Pass E-bike,5137,1175,3,6,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0174 1st & Manitoba,0058 Richards & Smithe,365 Day Pass Plus,2378,794,3,3,0,0
2023-01-30 22:00,2023-01-30 22:00,TRUE,0069 7th & Granville,0186 10th & Kingsway,365 Day Pass Plus,3480,888,-3,-5,0,0
2023-01-30 22:00,2023-01-30 22:00,TRUE,0069 7th & Granville,0069 7th & Granville,365 Day Pass Plus,42,39,-1,-4,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0173 Columbia & 1st,0084 Beach & Broughton,365 Day Pass Standard,4874,823,3,7,0,0
2023-01-30 22:00,2023-01-30 22:00,TRUE,0112 10th & Oak,0198 5th & Main,365 Corporate Standard,2344,506,0,4,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0352 Commercial & 20th,0244 10th & Commercial,365 Corporate Plus,1053,283,2,4,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0072 14th & Cambie,0211 14th & Alder,365 Day Founding Plus,1194,329,3,4,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0352 Commercial & 20th,0352 Commercial & 20th,365 Corporate Plus,8,16,1,1,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0092 Chilco & Barclay,0092 Chilco & Barclay,365 Day Pass Plus,0,432,3,2,0,0
2023-01-30 22:00,2023-01-30 22:00,TRUE,0028 Davie & Beach,0310 Jervis & Robson,365 Day Pass Plus,1467,390,0,3,0,0
2023-01-30 22:00,2023-01-30 22:00,TRUE,0028 Davie & Beach,0310 Jervis & Robson,365 Day Pass Plus,1479,435,-1,-3,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0037 Hornby & Nelson,0006 Olympic Village Station,365 Day Founding Plus,2287,777,4,4,0,0
2023-01-30 22:00,2023-01-30 22:00,TRUE,0028 Davie & Beach,0310 Jervis & Robson,30 Day Pass,1373,430,0,3,0,0
2023-01-30 22:00,2023-01-30 22:00,TRUE,0172 10th & Columbia,0071 14th & Granville,Pay Per Ride,2574,590,-1,2,0,0
2023-01-30 22:00,2023-01-30 22:00,TRUE,0172 10th & Columbia,0172 10th & Columbia,Pay Per Ride,0,11,-1,-5,0,0
2023-01-30 22:00,2023-01-30 22:00,FALSE,0005 Dunsmuir & Beatty,0187 Bute & Davie,365 Corporate Plus Renewal,2360,784,2,3,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0082 Richards & Davie,0079 Nelson & Richards,30 Day Pass,363,151,4,4,0,0
2023-01-30 21:00,2023-01-30 22:00,TRUE,0139 Burrard & 4th,0087 Broughton & Davie,365 Day Pass Standard,2709,643,0,-1,0,0
2023-01-30 21:00,2023-01-30 22:00,FALSE,0073 Ontario & 5th,0028 Davie & Beach,365 Day Pass Standard,5901,1375,3,6,0,0
2023-01-30 21:00,2023-01-30 22:00,FALSE,0098 Carrall & Hastings,0004 Yaletown-Roundhouse Station,365 Day Pass Standard,2056,624,4,4,0,0
2023-01-30 21:00,2023-01-30 22:00,FALSE,0354 Station & Terminal,0133 Ontario & 16th,365 Day Pass Plus,2203,761,2,2,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0126 Thurlow & Pendrell,0207 Alberni & Jervis,365 Day Pass Standard,1053,361,4,5,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0134 14th & Main,0206 8th & Scotia,365 Day Pass Plus,929,305,2,3,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0011 Ontario & Seawall,0081 7th & Heather,365 Day Pass Standard,1674,548,1,1,0,0
2023-01-30 21:00,2023-01-30 22:00,TRUE,0482 East Blvd & 37th,0032 Comox & Denman,365 Corporate Plus,8589,1980,-3,2,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0126 Thurlow & Pendrell,0047 Chilco & Beach,365 Day Pass Plus,1455,305,4,6,0,0
2023-01-30 21:00,2023-01-30 22:00,FALSE,0213 Pender & Gore,0066 Anderson & 2nd,Community Pass,4604,1661,1,4,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0123 Georgia & Thurlow,0027 Beatty & Nelson,365 Day Pass Standard,1782,648,4,6,0,0
2023-01-30 21:00,2023-01-30 22:00,FALSE,0045 Beach & Hornby,0250 Woodland & 4th,365 Corporate Plus,5537,1355,3,4,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0352 Commercial & 20th,0244 10th & Commercial,Community Pass E-bike (PWD),1047,251,-2,-4,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0030 Abbott & Cordova,0222 Adanac & McLean,365 Day Pass Standard,3212,748,4,5,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0298 6th & Carolina,0088 Harwood & Bute,VIP,5501,1151,-1,3,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0037 Hornby & Nelson,0040 Cardero & Davie,365 Corporate Plus Renewal,1471,307,0,3,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0096 Nicola & Robson,0060 Bidwell & Burnaby,Pay Per Ride,1027,337,3,4,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0197 1st & Scotia,0053 Keefer & Abbott,30 Day Pass,1744,389,-2,1,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0099 Vancouver Art Gallery - North Plaza,0201 Shaw Tower,365 Day Pass Standard SALE,1545,579,3,4,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0561 20th & Main,0174 1st & Manitoba,365 Day Pass Standard,2325,591,-1,2,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0217 Smithe & Burrard,0161 Alexander & Dunlevy,365 Day Pass Standard SALE,2715,878,3,6,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0287 Carolina & Great Northern Way,0197 1st & Scotia,30 Day Pass,741,198,2,4,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0012 Dunsmuir & Richards,0005 Dunsmuir & Beatty,365 Day Pass Plus,416,157,3,3,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0206 8th & Scotia,0236 Keith & 6th,365 Day Pass Plus,1639,362,2,4,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0053 Keefer & Abbott,0148 Creekside Park North,365 Day Pass Standard,1245,405,3,6,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0245 Woodland & 10th,0283 15th & Knight,365 Corporate Plus,641,178,2,3,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0063 Robson & Granville,0096 Nicola & Robson,365 Day Pass Standard,1590,398,4,4,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0001 10th & Cambie,0179 11th & Kingsway,365 Day Pass Plus,1239,309,-1,-3,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0129 Richards & Robson,0129 Richards & Robson,365 Day Pass Plus,0,14,0,2,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0165 Columbia & 5th,0297 6th & Prince Edward,Community Pass E-bike (PWD),1110,364,0,2,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0165 Columbia & 5th,0165 Columbia & 5th,Community Pass E-bike (PWD),0,5,-1,-4,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0229 Keefer & Princess,0148 Creekside Park North,Community Pass,1290,373,2,5,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0165 Columbia & 5th,0165 Columbia & 5th,Pay Per Ride,2648,1558,3,4,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0314 Rolston & Granville,0126 Thurlow & Pendrell,365 Day Pass Standard,1110,472,3,4,0,0
2023-01-30 21:00,2023-01-30 21:00,TRUE,0217 Smithe & Burrard,0122 Haro & Denman,365 Day Pass Standard,1395,389,0,-2,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0187 Bute & Davie,0187 Bute & Davie,365 Corporate Plus Renewal,1490,768,3,3,218,1
2023-01-30 21:00,2023-01-30 21:00,FALSE,0077 Vanier Park,0099 Vancouver Art Gallery - North Plaza,365 Day Pass Standard,3105,934,2,4,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0106 Heather & 14th,0143 South False Creek Seawall,365 Corporate Plus,1529,430,3,2,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0081 7th & Heather,0010 Stamps Landing,365 Corporate Plus Renewal,675,162,2,2,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0012 Dunsmuir & Richards,0052 Cambie & Water,30 Day Pass,827,321,3,2,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0193 Science World,0143 South False Creek Seawall,365 Corporate Standard Renewal,2519,487,3,5,0,0
2023-01-30 21:00,2023-01-30 21:00,FALSE,0072 14th & Cambie,0106 Heather & 14th,30 Day Pass,394,156,2,3,0,0
2023-01-30 20:00,2023-01-30 21:00,FALSE,0225 McLean & Pender,0142 Beach & Cardero,365 Corporate Plus Renewal,6999,1797,3,4,0,0
2023-01-30 20:00,2023-01-30 21:00,FALSE,0069 7th & Granville,0048 Comox & Broughton,365 Corporate Plus,3763,906,4,8,0,0
2023-01-30 20:00,2023-01-30 21:00,FALSE,0071 14th & Granville,0532 22nd & Cambie,365 Day Pass Plus,2593,678,3,4,0,0
2023-01-30 20:00,2023-01-30 21:00,TRUE,0278 15th & Victoria (Trout Lake),0231 Napier & Commercial,365 Day Pass Plus,2304,497,-2,-4,0,0
2023-01-30 20:00,2023-01-30 21:00,TRUE,0001 10th & Cambie,0298 6th & Carolina,365 Corporate Standard,2028,405,-3,0,0,0
2023-01-30 20:00,2023-01-30 21:00,TRUE,0025 Homer & Robson (Vancouver Public Library),0041 Cardero & Robson,365 Day Pass Standard,1907,538,0,4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0129 Richards & Robson,0079 Nelson & Richards,365 Day Pass Standard,394,201,4,4,0,0
2023-01-30 20:00,2023-01-30 21:00,TRUE,0148 Creekside Park North,0109 7th & Arbutus,365 Day Pass Plus,5244,1188,0,-2,0,0
2023-01-30 20:00,2023-01-30 21:00,FALSE,0354 Station & Terminal,0207 Alberni & Jervis,365 Day Pass Standard,3600,1441,2,4,0,0
2023-01-30 20:00,2023-01-30 21:00,TRUE,0174 1st & Manitoba,0037 Hornby & Nelson,VIP,2852,685,0,3,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0171 Yukon & 6th,0030 Abbott & Cordova,365 Corporate Plus Renewal,2958,719,4,6,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0050 Bute & Comox,0201 Shaw Tower,365 Corporate Plus,1270,319,3,4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0006 Olympic Village Station,0143 South False Creek Seawall,365 Corporate Plus Renewal,1127,368,2,5,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0060 Bidwell & Burnaby,0088 Harwood & Bute,Community Pass E-bike (PWD),783,249,0,3,0,0
2023-01-30 20:00,2023-01-30 21:00,TRUE,0287 Carolina & Great Northern Way,0060 Bidwell & Burnaby,365 Day Pass Plus,6370,1137,0,-2,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0242 8th & Commercial,0231 Napier & Commercial,365 Corporate Plus Renewal,1419,366,2,4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0057 Marinaside & Cooperage,0174 1st & Manitoba,365 Corporate Standard,1970,455,3,6,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0287 Carolina & Great Northern Way,0287 Carolina & Great Northern Way,365 Day Pass Plus,0,9,0,3,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0030 Abbott & Cordova,0235 Charles & Commercial,Pay Per Ride,3781,905,0,-2,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0217 Smithe & Burrard,0126 Thurlow & Pendrell,VIP,659,178,0,3,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0084 Beach & Broughton,0040 Cardero & Davie,365 Day Pass Plus,650,218,0,3,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0197 1st & Scotia,0174 1st & Manitoba,365 Day Pass Plus,1078,263,3,5,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0019 Robson & Hornby,0041 Cardero & Robson,365 Corporate Plus,1249,547,3,4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0136 David Lam Park - West,0028 Davie & Beach,Community Pass,0,758,4,3,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0088 Harwood & Bute,0060 Bidwell & Burnaby,Community Pass E-bike (PWD),775,171,0,4,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0073 Ontario & 5th,0106 Heather & 14th,Pay Per Ride,1957,407,0,-3,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0073 Ontario & 5th,0217 Smithe & Burrard,365 Day Pass Standard SALE,3104,729,0,-2,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0014 Canada Place,0144 Wylie & 2nd,365 Day Pass Standard,3598,921,3,7,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0014 Canada Place,0144 Wylie & 2nd,365 Corporate Standard,3642,939,2,4,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0082 Richards & Davie,0177 Quebec & 1st,365 Day Pass Standard,2784,778,0,-3,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0173 Columbia & 1st,0233 Thornton & National,365 Day Pass Plus,1821,326,3,6,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0642 Franklin & Nanaimo,0611 Wall & Eton,Community Pass E-bike (PWD),925,247,-2,1,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0053 Keefer & Abbott,0228 Keefer & Hawks,365 Day Founding Standard,1564,506,4,5,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0039 Helmcken & Burrard,0201 Shaw Tower,365 Day Pass Standard,1725,551,4,6,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0232 Britannia Parking Lot,0229 Keefer & Princess,365 Day Pass Plus,1813,511,2,4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0193 Science World,0136 David Lam Park - West,Community Pass,2621,705,3,5,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0088 Harwood & Bute,0040 Cardero & Davie,365 Corporate Standard,861,214,4,5,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0256 Prince Edward & 16th,0511 18th & Heather,365 Day Pass Plus,1959,535,-1,-3,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0196 Hornby & Drake,0036 Bute & Robson,30 Day Pass,1410,459,-1,-4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0045 Beach & Hornby,0065 Cypress & Cornwall,365 Day Pass Standard,1615,614,3,6,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0313 Nelson & Denman,0217 Smithe & Burrard,365 Day Pass Plus,1433,361,0,3,0,0
2023-01-30 20:00,2023-01-31 8:00,FALSE,0107 8th & Ontario,0196 Hornby & Drake,30 Day Pass,0,42234,3,1,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0244 10th & Commercial,0352 Commercial & 20th,365 Corporate Plus,1021,283,0,-3,0,0
2023-01-30 20:00,2023-01-31 2:00,TRUE,0076 Cypress & 4th,0122 Haro & Denman,30 Day Pass,13782,21677,-1,5,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0196 Hornby & Drake,0108 1st & Chestnut,365 Day Pass Standard,1574,453,0,-2,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0008 8th & Ash,0112 10th & Oak,365 Corporate Plus Renewal,821,234,0,4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0040 Cardero & Davie,0122 Haro & Denman,30 Day Pass,0,216,3,1,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0244 10th & Commercial,0106 Heather & 14th,365 Day Pass Standard,4257,1083,3,4,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0133 Ontario & 16th,0073 Ontario & 5th,Pay Per Ride,1096,216,0,-4,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0196 Hornby & Drake,0108 1st & Chestnut,365 Day Pass Standard,1586,529,1,5,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0232 Britannia Parking Lot,0053 Keefer & Abbott,Community Pass,2991,827,2,2,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0217 Smithe & Burrard,0039 Helmcken & Burrard,365 Day Pass Plus,569,319,4,4,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0177 Quebec & 1st,0260 10th & Fraser,30 Day Pass,1915,451,0,3,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0313 Nelson & Denman,0036 Bute & Robson,30 Day Pass,1852,1018,5,4,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0631 Lakewood & Triumph,0631 Lakewood & Triumph,VIP,2587,2260,-2,3,1341,1
2023-01-30 20:00,2023-01-30 20:00,TRUE,0631 Lakewood & Triumph,0631 Lakewood & Triumph,VIP,14,69,0,2,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0222 Adanac & McLean,0221 Glen & Union,Community Pass,624,157,2,4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0621 Lakewood & Oxford,0611 Wall & Eton,30 Day Pass,261,108,2,3,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0024 Hornby & Pender,0088 Harwood & Bute,365 Day Pass Plus,1916,760,0,-2,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0108 1st & Chestnut,0204 York & Yew,30 Day Pass,780,263,4,4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0261 8th & Fraser,0261 8th & Fraser,365 Corporate Plus Renewal,1431,646,1,4,158,1
2023-01-30 20:00,2023-01-30 20:00,FALSE,0261 8th & Fraser,0261 8th & Fraser,365 Corporate Plus Renewal,1402,667,2,4,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0150 Alexander & Main,0177 Quebec & 1st,30 Day Pass,1732,333,0,3,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0063 Robson & Granville,0032 Comox & Denman,365 Day Pass Standard,2054,690,4,5,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0280 Triumph & Victoria,0074 10th & Main,365 Day Pass Plus SALE,5303,1642,3,4,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0088 Harwood & Bute,0044 Pacific & Richards,Community Pass E-bike (PWD),1172,452,4,5,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0400 Jericho Beach,0075 Arbutus & 10th,365 Day Pass Standard,3804,1124,1,4,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0129 Richards & Robson,0129 Richards & Robson,365 Day Pass Standard,0,7,0,-4,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0129 Richards & Robson,0129 Richards & Robson,365 Day Pass Standard,0,7,0,-3,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0053 Keefer & Abbott,0011 Ontario & Seawall,30 Day Pass,1368,366,4,5,0,0
2023-01-30 20:00,2023-01-30 20:00,TRUE,0177 Quebec & 1st,0255 18th & Main,365 Day Pass Standard,2189,555,0,3,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0464 Trafalgar & Broadway,0070 10th & Granville,365 Day Pass Plus,2076,809,3,5,0,0
2023-01-30 20:00,2023-01-30 20:00,FALSE,0196 Hornby & Drake,0174 1st & Manitoba,365 Day Pass Standard,3553,1049,4,5,0,0
2023-01-30 19:00,2023-01-30 20:00,TRUE,0001 10th & Cambie,0166 Alder & 11th,365 Day Pass Plus,1359,369,0,-4,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0177 Quebec & 1st,0177 Quebec & 1st,365 Day Pass Standard,0,14,0,-4,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0197 1st & Scotia,0057 Marinaside & Cooperage,365 Day Pass Standard,2385,585,3,5,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0110 5th & Arbutus,0084 Beach & Broughton,365 Corporate Standard,3116,1023,2,4,0,0
2023-01-30 19:00,2023-01-30 20:00,TRUE,0032 Comox & Denman,0088 Harwood & Bute,Community Pass E-bike (PWD),1256,361,0,4,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0032 Comox & Denman,0032 Comox & Denman,Community Pass E-bike (PWD),5,25,0,3,0,0
2023-01-30 19:00,2023-01-30 20:00,TRUE,0313 Nelson & Denman,0187 Bute & Davie,365 Day Pass Standard SALE,1092,293,-1,3,0,0
2023-01-30 19:00,2023-01-30 20:00,TRUE,0001 10th & Cambie,0273 Victoria & 4th,365 Corporate Plus Renewal,4097,948,0,4,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0063 Robson & Granville,0313 Nelson & Denman,30 Day Pass,1933,932,3,4,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0138 Richards & Helmcken,0052 Cambie & Water,Community Pass,0,478,4,3,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0232 Britannia Parking Lot,0215 Princess & Union,Community Pass,1721,713,2,3,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0058 Richards & Smithe,0045 Beach & Hornby,365 Day Pass Standard,2095,671,4,4,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0232 Britannia Parking Lot,0215 Princess & Union,Community Pass,1737,693,4,4,0,0
2023-01-30 19:00,2023-01-30 20:00,TRUE,0189 Granville Island,0531 18th & Cambie,VIP,3370,802,0,4,0,0
2023-01-30 19:00,2023-01-30 20:00,TRUE,0189 Granville Island,0159 Vine & 4th,VIP,1928,481,0,3,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0016 Pender & Burrard,0026 Beatty & Robson,Community Pass,1556,587,4,5,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0017 Marinaside & Davie,0314 Rolston & Granville,365 Day Pass Standard,1455,399,0,3,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0484 Yew & Broadway,0210 Burrard & 14th,365 Corporate Standard Renewal,1260,381,0,-3,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0213 Pender & Gore,0223 Commercial & Adanac,365 Day Pass Standard,2350,861,4,5,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0171 Yukon & 6th,0057 Marinaside & Cooperage,365 Corporate Standard,1200,327,0,-3,0,0
2023-01-30 19:00,2023-01-30 19:00,FALSE,0176 10th & Ontario,0174 1st & Manitoba,365 Day Pass Standard,1072,285,4,5,0,0
2023-01-30 19:00,2023-01-30 19:00,FALSE,0063 Robson & Granville,0217 Smithe & Burrard,365 Day Pass Plus,469,275,4,4,0,0
2023-01-30 19:00,2023-01-30 19:00,FALSE,0313 Nelson & Denman,0093 Chilco & Robson,365 Day Pass Plus,694,218,4,5,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0148 Creekside Park North,0143 South False Creek Seawall,365 Day Pass Standard,2873,601,-2,2,0,0
2023-01-30 19:00,2023-01-30 19:00,FALSE,0122 Haro & Denman,0031 Morton & Denman,365 Day Pass Standard,614,298,4,4,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0122 Haro & Denman,0031 Morton & Denman,365 Day Pass Standard,679,1152,3,3,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0217 Smithe & Burrard,0204 York & Yew,365 Day Pass Plus,3015,586,-1,-4,0,0
2023-01-30 19:00,2023-01-30 19:00,FALSE,0096 Nicola & Robson,0122 Haro & Denman,365 Day Pass Plus,436,104,3,4,0,0
2023-01-30 19:00,2023-01-30 19:00,FALSE,0096 Nicola & Robson,0122 Haro & Denman,30 Day Pass,439,109,4,4,0,0
2023-01-30 19:00,2023-01-30 20:00,TRUE,0001 10th & Cambie,0554 Ontario & 23rd,VIP,2381,913,-1,-3,119,1
2023-01-30 19:00,2023-01-30 19:00,TRUE,0254 Grandview & Commercial,0250 Woodland & 4th,365 Day Pass Standard,478,139,-1,2,0,0
2023-01-30 19:00,2023-01-30 20:00,FALSE,0050 Bute & Comox,0032 Comox & Denman,Community Pass,3418,1353,3,3,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0174 1st & Manitoba,0179 11th & Kingsway,365 Corporate Standard Renewal,1684,543,-1,-3,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0126 Thurlow & Pendrell,0032 Comox & Denman,Community Pass E-bike (PWD),1201,276,0,-3,0,0
2023-01-30 19:00,2023-01-30 19:00,FALSE,0250 Woodland & 4th,0242 8th & Commercial,365 Corporate Plus,651,300,2,1,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0019 Robson & Hornby,0040 Cardero & Davie,Pay Per Ride,1716,663,0,-3,0,0
2023-01-30 19:00,2023-01-30 20:00,TRUE,0027 Beatty & Nelson,0179 11th & Kingsway,Pay Per Ride,3017,944,0,-3,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0199 Georgia & Main,0148 Creekside Park North,365 Day Pass Standard,539,206,0,-3,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0217 Smithe & Burrard,0313 Nelson & Denman,365 Day Pass Plus,1425,317,0,3,0,0
2023-01-30 19:00,2023-01-31 14:00,FALSE,0253 Charles & Woodland,0980 Workshop - Balancer Bike Check In,Pay Per Ride,3926,68306,3,6,152,3
2023-01-30 19:00,2023-01-30 19:00,TRUE,0199 Georgia & Main,0199 Georgia & Main,365 Day Pass Standard,0,7,0,-2,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0027 Beatty & Nelson,0027 Beatty & Nelson,Pay Per Ride,0,13,-1,2,0,0
2023-01-30 19:00,2023-01-30 19:00,FALSE,0102 Stanley Park - Second Beach North,0083 Aquatic Centre,365 Day Pass Standard,2462,938,1,3,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0187 Bute & Davie,0036 Bute & Robson,VIP,610,274,-1,2,0,0
2023-01-30 19:00,2023-01-30 19:00,FALSE,0112 10th & Oak,0008 8th & Ash,365 Corporate Plus Renewal,845,269,3,4,0,0
2023-01-30 19:00,2023-01-30 19:00,TRUE,0099 Vancouver Art Gallery - North Plaza,0040 Cardero & Davie,Pay Per Ride,1903,808,1,0,0,0
